id,sid,sx,sy,eid,ex,ey,num,time,max
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,2368,24,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2248,24,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,1592,24,1008
234,182,118.2033806,24.4969091,179,118.20293,24.49819044,398,24,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,398,24,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,199,24,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,5337,24,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,199,24,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,2013,24,856
322,217,118.2038882,24.4949513,182,118.2033806,24.4969091,398,24,1008
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,329,24,856
385,238,118.2008087,24.49269072,240,118.2003091,24.49058137,136,24,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,1992,24,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,959,24,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,3114,24,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,1407,24,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,199,24,403
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,6037,24,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,4153,24,1713
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,941,24,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,634,24,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,2269,24,856
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,1889,24,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,199,24,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,4906,24,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,126,24,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,563,24,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,681,24,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,527,24,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,57,24,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,1334,24,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,705,24,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,36,24,1008
688,363,118.1995556,24.48106168,362,118.2003233,24.48239022,705,24,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,1068,24,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,36,24,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,669,24,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,942,24,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,941,24,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,705,24,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1844,24,856
770,396,118.1907993,24.48244597,382,118.1915082,24.48390213,1826,24,856
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,597,24,856
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,1844,24,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,1278,24,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,4069,25,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,1049,25,1285
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,1102,25,504
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,168,25,2016
71,33,118.1957203,24.50713071,126,118.1952792,24.50575812,210,25,2016
63,39,118.1996098,24.50650354,123,118.1994763,24.50495817,272,25,504
848,49,118.1980189,24.51098186,25,118.1960842,24.51082948,919,25,1285
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,477,25,352
960,53,118.1979515,24.51209628,49,118.1980189,24.51098186,107,25,352
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,798,25,428
20,101,118.2042224,24.50782179,102,118.2043085,24.50694379,663,25,554
106,113,118.203915,24.50423942,136,118.2033965,24.50272089,252,25,856
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,1103,25,2016
87,131,118.1975214,24.50381595,129,118.1958833,24.50377013,235,25,1008
95,132,118.1992743,24.50380704,131,118.1975214,24.50381595,235,25,1008
105,136,118.2033965,24.50272089,113,118.203915,24.50423942,199,25,856
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,252,25,856
156,141,118.1993983,24.50203491,156,118.1994072,24.50050697,657,25,1008
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,28,25,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,4813,25,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,1728,25,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,94,25,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,904,25,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,1604,25,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,5617,25,2016
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,436,25,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2248,25,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,199,25,856
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,1019,25,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,796,25,1008
269,181,118.2014151,24.49800378,194,118.2001977,24.49778042,199,25,856
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,398,25,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,628,25,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,578,25,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4578,25,856
300,209,118.2008385,24.4956138,208,118.2006286,24.49690385,705,25,856
320,216,118.2034853,24.4949429,212,118.2020267,24.49494015,576,25,1008
401,216,118.2034853,24.4949429,236,118.203781,24.49246709,199,25,1008
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,1410,25,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,17,25,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,286,25,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,669,25,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,122,25,403
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,36,25,453
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,891,25,1713
444,260,118.1948307,24.49400823,258,118.1947818,24.49212855,398,25,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,542,25,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,298,25,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,996,25,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,1386,25,1008
498,281,118.191583,24.48935938,280,118.1938897,24.48882923,365,25,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,252,25,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,304,25,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,234,25,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,36,25,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,1446,25,1008
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,597,25,1008
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,1559,25,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,434,25,856
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1844,25,856
766,395,118.196897,24.48179809,394,118.1951547,24.48245227,311,25,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,562,25,1008
772,397,118.1907795,24.48161194,384,118.1918336,24.48386186,597,25,856
797,402,118.1925597,24.48081353,404,118.1918886,24.47963026,941,25,1008
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,2948,25,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,1339,25,1008
1310,595,118.1954935,24.48098029,409,118.194148,24.48017916,1539,25,235
1312,596,118.198109,24.48259481,395,118.196897,24.48179809,254,25,235
1319,599,118.1969684,24.48031433,419,118.1956802,24.47951568,434,25,235
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,280,26,2016
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,3834,26,2016
848,49,118.1980189,24.51098186,25,118.1960842,24.51082948,236,26,1285
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,171,26,352
1430,87,118.2023423,24.51144584,48,118.2010099,24.51102113,332,26,1285
19,102,118.2043085,24.50694379,101,118.2042224,24.50782179,153,26,554
65,124,118.1976646,24.50497586,123,118.1994763,24.50495817,190,26,1008
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,9430,26,2016
99,134,118.2008175,24.50381376,132,118.1992743,24.50380704,398,26,1008
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,1357,26,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,80,26,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,1150,26,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,981,26,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,1592,26,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,1592,26,1008
234,182,118.2033806,24.4969091,179,118.20293,24.49819044,398,26,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,597,26,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,191,26,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,6767,26,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,398,26,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4220,26,856
322,217,118.2038882,24.4949513,182,118.2033806,24.4969091,199,26,1008
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,199,26,856
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,1726,26,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,1693,26,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,2088,26,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,1497,26,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,329,26,403
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,363,26,453
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,4153,26,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,3760,26,1713
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,1638,26,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,941,26,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,1407,26,856
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,45,26,1008
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,4906,26,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,2043,26,1008
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,104,26,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,291,26,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,363,26,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,1410,26,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,1630,26,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,705,26,1008
689,362,118.2003233,24.48239022,363,118.1995556,24.48106168,36,26,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,960,26,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,36,26,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,470,26,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,1032,26,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,1647,26,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,705,26,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1844,26,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,36,26,1008
770,396,118.1907993,24.48244597,382,118.1915082,24.48390213,610,26,856
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,1345,26,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,864,26,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,2895,27,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,1128,27,1285
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,1835,27,504
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,144,27,2016
71,33,118.1957203,24.50713071,126,118.1952792,24.50575812,214,27,2016
848,49,118.1980189,24.51098186,25,118.1960842,24.51082948,107,27,1285
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,1049,27,352
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,477,27,428
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,210,27,2016
87,131,118.1975214,24.50381595,129,118.1958833,24.50377013,235,27,1008
105,136,118.2033965,24.50272089,113,118.203915,24.50423942,199,27,856
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,252,27,856
156,141,118.1993983,24.50203491,156,118.1994072,24.50050697,417,27,1008
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,1205,27,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,5617,27,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,2248,27,856
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,1944,27,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,869,27,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,5131,27,2016
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,928,27,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,1592,27,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,398,27,856
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,726,27,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,796,27,1008
269,181,118.2014151,24.49800378,194,118.2001977,24.49778042,199,27,856
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,597,27,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,762,27,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,628,27,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,4829,27,856
300,209,118.2008385,24.4956138,208,118.2006286,24.49690385,753,27,856
383,212,118.2020267,24.49494015,239,118.2021601,24.49266759,163,27,1008
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,1645,27,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,559,27,1008
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,122,27,453
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,578,27,1713
444,260,118.1948307,24.49400823,258,118.1947818,24.49212855,199,27,856
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,579,27,856
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,669,27,856
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,1361,27,1008
498,281,118.191583,24.48935938,280,118.1938897,24.48882923,252,27,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,153,27,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,681,27,453
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,57,27,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,200,27,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,1844,27,1008
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,72,27,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,364,27,1008
746,384,118.1918336,24.48386186,383,118.192428,24.48524636,597,27,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,633,27,856
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1844,27,856
766,395,118.196897,24.48179809,394,118.1951547,24.48245227,163,27,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,273,27,1008
797,402,118.1925597,24.48081353,404,118.1918886,24.47963026,1339,27,1008
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,2878,27,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,996,27,1008
1310,595,118.1954935,24.48098029,409,118.194148,24.48017916,2204,27,235
1312,596,118.198109,24.48259481,395,118.196897,24.48179809,235,27,235
1319,599,118.1969684,24.48031433,419,118.1956802,24.47951568,1335,27,235
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,404,28,1512
471,31,118.1961226,24.5096796,32,118.1959306,24.50821225,280,28,2016
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,1103,28,2016
648,38,118.1980956,24.50683039,39,118.1996098,24.50650354,140,28,504
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,171,28,428
19,102,118.2043085,24.50694379,101,118.2042224,24.50782179,199,28,554
106,113,118.203915,24.50423942,136,118.2033965,24.50272089,252,28,856
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,8998,28,2016
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,1320,28,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,1669,28,1008
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,199,28,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2248,28,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,1592,28,1008
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,126,28,1008
234,182,118.2033806,24.4969091,179,118.20293,24.49819044,199,28,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,760,28,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,89,28,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,4153,28,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,191,28,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,5098,28,856
405,235,118.2042993,24.49244035,245,118.2039044,24.49036031,199,28,856
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,1853,28,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,1019,28,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,2395,28,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,1965,28,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,199,28,403
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,459,28,453
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,3760,28,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,3420,28,1713
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,126,28,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,1638,28,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,1497,28,856
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,2043,28,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,45,28,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,868,28,1008
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,36,28,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,1410,28,1008
642,304,118.2014941,24.48527326,343,118.2006789,24.4833226,104,28,1008
641,343,118.2006789,24.4833226,304,118.2014941,24.48527326,705,28,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,1502,28,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,1446,28,1008
689,362,118.2003233,24.48239022,363,118.1995556,24.48106168,527,28,856
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,364,28,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,614,28,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,633,28,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,1334,28,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,1737,28,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,311,28,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1345,28,856
839,395,118.196897,24.48179809,419,118.1956802,24.47951568,305,28,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,36,28,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,327,28,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,2663,29,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,1278,29,1285
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,1397,29,504
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,9430,29,2016
71,33,118.1957203,24.50713071,126,118.1952792,24.50575812,210,29,2016
648,38,118.1980956,24.50683039,39,118.1996098,24.50650354,70,29,504
961,49,118.1980189,24.51098186,53,118.1979515,24.51209628,1128,29,352
870,50,118.2003003,24.51108935,49,118.1980189,24.51098186,332,29,1285
983,53,118.1979515,24.51209628,54,118.1974916,24.51334934,1049,29,428
1430,87,118.2023423,24.51144584,48,118.2010099,24.51102113,250,29,1285
105,136,118.2033965,24.50272089,113,118.203915,24.50423942,199,29,856
103,136,118.2033965,24.50272089,135,118.2018236,24.50323678,199,29,856
142,142,118.1958249,24.50185552,152,118.1965815,24.5002015,589,29,856
121,143,118.1943111,24.50197753,142,118.1958249,24.50185552,5131,29,856
141,152,118.1965815,24.5002015,142,118.1958249,24.50185552,1592,29,856
144,152,118.1965815,24.5002015,153,118.1950299,24.49961974,1105,29,1008
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,1006,29,1008
143,153,118.1950299,24.49961974,152,118.1965815,24.5002015,869,29,1008
149,154,118.194589,24.49968586,143,118.1943111,24.50197753,4468,29,2016
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2248,29,1008
163,159,118.2029743,24.50066631,136,118.2033965,24.50272089,398,29,856
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,646,29,1008
230,181,118.2014151,24.49800378,176,118.2012049,24.49954814,796,29,1008
269,181,118.2014151,24.49800378,194,118.2001977,24.49778042,199,29,856
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,760,29,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,542,29,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,762,29,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,5194,29,856
376,238,118.2008087,24.49269072,206,118.2008194,24.49428777,1410,29,1008
441,255,118.1945341,24.49405849,259,118.1945043,24.49211796,628,29,1713
444,260,118.1948307,24.49400823,258,118.1947818,24.49212855,398,29,856
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,1469,29,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,579,29,1008
495,279,118.19413,24.4902268,280,118.1938897,24.48882923,891,29,1008
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,153,29,1008
503,280,118.1938897,24.48882923,283,118.1933238,24.48748071,252,29,1008
502,283,118.1933238,24.48748071,280,118.1938897,24.48882923,2722,29,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,234,29,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,399,29,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,1410,29,1008
658,351,118.1932078,24.48599548,352,118.1948672,24.48532282,470,29,1008
659,354,118.19802,24.48397351,353,118.1957568,24.48495669,1844,29,1008
771,382,118.1915082,24.48390213,396,118.1907993,24.48244597,144,29,856
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,400,29,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,72,29,554
768,395,118.196897,24.48179809,354,118.19802,24.48397351,1345,29,856
766,395,118.196897,24.48179809,394,118.1951547,24.48245227,235,29,856
770,396,118.1907993,24.48244597,382,118.1915082,24.48390213,1139,29,856
797,402,118.1925597,24.48081353,404,118.1918886,24.47963026,1339,29,1008
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,3200,29,1008
838,419,118.1956802,24.47951568,395,118.196897,24.48179809,1081,29,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,527,29,1008
1310,595,118.1954935,24.48098029,409,118.194148,24.48017916,1899,29,235
1312,596,118.198109,24.48259481,395,118.196897,24.48179809,779,29,235
1319,599,118.1969684,24.48031433,419,118.1956802,24.47951568,1441,29,235
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,144,30,1512
1092,26,118.1946378,24.51064543,503,118.1933791,24.51140735,202,30,504
470,32,118.1959306,24.50821225,31,118.1961226,24.5096796,210,30,2016
63,39,118.1996098,24.50650354,123,118.1994763,24.50495817,140,30,504
19,102,118.2043085,24.50694379,101,118.2042224,24.50782179,199,30,554
106,113,118.203915,24.50423942,136,118.2033965,24.50272089,663,30,856
72,126,118.1952792,24.50575812,33,118.1957203,24.50713071,9727,30,2016
164,136,118.2033965,24.50272089,159,118.2029743,24.50066631,252,30,856
154,152,118.1965815,24.5002015,156,118.1994072,24.50050697,969,30,1008
155,156,118.1994072,24.50050697,141,118.1993983,24.50203491,1485,30,1008
153,156,118.1994072,24.50050697,152,118.1965815,24.5002015,2176,30,1008
159,157,118.2012388,24.50061944,156,118.1994072,24.50050697,1522,30,1008
223,176,118.2012049,24.49954814,180,118.1994123,24.49944483,252,30,1008
289,196,118.1988556,24.49614206,204,118.1992565,24.49380775,530,30,856
281,198,118.1951292,24.49700371,199,118.1946976,24.49528905,94,30,1411
280,199,118.1946976,24.49528905,198,118.1951292,24.49700371,3760,30,1411
435,199,118.1946976,24.49528905,255,118.1945341,24.49405849,89,30,1713
288,204,118.1992565,24.49380775,196,118.1988556,24.49614206,5467,30,856
385,238,118.2008087,24.49269072,240,118.2003091,24.49058137,163,30,1008
395,240,118.2003091,24.49058137,244,118.198852,24.49087384,826,30,1008
393,243,118.1993321,24.49272,244,118.198852,24.49087384,1302,30,1008
392,244,118.198852,24.49087384,243,118.1993321,24.49272,3491,30,1008
489,244,118.198852,24.49087384,278,118.1964804,24.49125042,1019,30,1008
421,245,118.2039044,24.49036031,251,118.2035872,24.48953466,199,30,403
531,251,118.2035872,24.48953466,297,118.2032897,24.48891166,363,30,453
434,255,118.1945341,24.49405849,199,118.1946976,24.49528905,3420,30,1713
440,259,118.1945043,24.49211796,255,118.1945341,24.49405849,5826,30,1713
1058,277,118.1947334,24.49136427,278,118.1964804,24.49125042,24,30,856
488,278,118.1964804,24.49125042,244,118.198852,24.49087384,126,30,1008
1057,278,118.1964804,24.49125042,277,118.1947334,24.49136427,1965,30,856
494,280,118.1938897,24.48882923,279,118.19413,24.4902268,868,30,1008
530,297,118.2032897,24.48891166,251,118.2035872,24.48953466,57,30,453
548,301,118.2028478,24.48804985,304,118.2014941,24.48527326,485,30,1008
547,304,118.2014941,24.48527326,301,118.2028478,24.48804985,705,30,1008
657,352,118.1948672,24.48532282,351,118.1932078,24.48599548,1844,30,1008
689,362,118.2003233,24.48239022,363,118.1995556,24.48106168,363,30,856
747,383,118.192428,24.48524636,384,118.1918336,24.48386186,199,30,1008
773,384,118.1918336,24.48386186,397,118.1907795,24.48161194,978,30,856
759,390,118.1940636,24.48394469,391,118.1937282,24.48305447,1630,30,554
763,391,118.1937282,24.48305447,392,118.193125,24.48200444,1645,30,705
764,393,118.1945519,24.48271123,391,118.1937282,24.48305447,163,30,554
808,409,118.194148,24.48017916,402,118.1925597,24.48081353,36,30,1008
836,419,118.1956802,24.47951568,409,118.194148,24.48017916,305,30,1008
1257,573,118.2029461,24.49119808,254,118.2024083,24.48988401,376,30,164
337,25,118.1960842,24.51082948,26,118.1946378,24.51064543,868,31,1512
849,25,118.1960842,24.51082948,49,118.1980189,24.51098186,235,31,1285
